3 0 3 ...ICC..HI..AAHJ.KDDDJ.KFGEE.KFG.... 
2 0 2 ...ICC..HI..AAHJ..DDDJ.KFGEE.KFG...K K99 
1 0 1 ..HICC..HI..AA.J..DDDJ.KFGEE.KFG...K H99 K99 
1 0 1 ..HICC..HI..AA.J..DDDJ.KFG.EEKFG...K E99 H99 K99 
1 0 1 ..HICC..HI...AAJ..DDDJ.KFG.EEKFG...K A99 E99 H99 K99 
1 0 1 ..HICC..HI...AAJ..DDDJ.KFGEE.KFG...K A99 H99 K99 
2 0 2 ..HICC..HI.K.AAJ.KDDDJ.KFGEE..FG.... A99 H99 K97 
2 0 2 ..HICC..HI.K.AAJ.KDDDJ.KFG..EEFG.... A99 E98 H99 K97 
1 0 1 ..HICC..HI.K.AA..KDDD..KFG.JEEFG.J.. A99 E98 H99 J98 K97 
1 0 1 ..HICC..HI.K.AA..K..DDDKFG.JEEFG.J.. A99 D98 E98 H99 J98 K97 
1 0 1 ..HICC..HI.K.AA..K.GDDDKFG.JEEF..J.. A99 D98 E98 G99 H99 J98 K97 
1 0 1 .CCI.....I.KAA...K..DDDKFGHJEEFGHJ.. A52 C93 D8 E98 F26 G30 H71 I96 J68 K77 
1 0 1 .CCI.K...I.K.AA..K..DDD.FGHJEEFGHJ.. A51 C93 D8 E98 F26 G30 H71 I96 J68 K78 
1 0 1 CC.I.K...I.KAA...K..DDD.FGHJEEFGHJ.. A52 C92 D8 E98 F26 G30 H71 I96 J68 K78 
1 0 1 .CCI.K...I.KAA...KFDDD..FGHJEE.GHJ.. A52 C93 D7 E98 F27 G30 H71 I96 J68 K78 
1 0 1 .CCI.....I.KAA...KF.DDDKFGHJEE.GHJ.. A52 C93 D8 E98 F27 G30 H71 I96 J68 K77 
1 0 1 .CCI.K...I.K.AA..KF.DDD.FGHJEE.GHJ.. A51 C93 D8 E98 F27 G30 H71 I96 J68 K78 
1 0 1 CC.I.K...I.KAA...KF.DDD.FGHJEE.GHJ.. A52 C92 D8 E98 F27 G30 H71 I96 J68 K78 
1 0 1 .CCI.....I.KAA...KFGDDDKFGHJEE..HJ.. A52 C93 D8 E98 F27 G31 H71 I96 J68 K77 
1 0 1 .CCI.K...I.K...AAKFGDDD.FGHJEE..HJ.. A49 C93 D8 E98 F27 G31 H71 I96 J68 K78 
1 0 1 .CCI.K...I.K.AA..KFGDDD.FGHJEE..HJ.. A51 C93 D8 E98 F27 G31 H71 I96 J68 K78 
1 0 1 CC.I.K...I.KAA...KFGDDD.FGHJEE..HJ.. A52 C92 D8 E98 F27 G31 H71 I96 J68 K78 
1 0 1 .CCI.K...I.K.AA..KFG.DDDFGHJEE..HJ.. A51 C93 D9 E98 F27 G31 H71 I96 J68 K78 
1 0 1 .CCI.K...I.KAA...K.GDDD.FGHJEEF.HJ.. A52 C93 D8 E98 F28 G31 H71 I96 J68 K78 
1 0 1 .CCI.K...I.K.AA..K.G.DDDFGHJEEF.HJ.. A51 C93 D9 E98 F28 G31 H71 I96 J68 K78 
1 0 1 .CCI.K...I.KAA...KFGHDDDFGHJEE...J.. A52 C93 D9 E98 F27 G31 H72 I96 J68 K78 
1 0 1 CC.I.K...I.KAA...K..HDDDFGHJEEFG.J.. A52 C92 D9 E98 F28 G32 H72 I96 J68 K78 
1 0 1 .CCI.K...I.KF.AA.KF..DDD.GHJEE.GHJ.. A54 C93 D9 E98 F26 G32 H73 I96 J68 K78 
1 0 1 .CCI.K...I.K..AA.KDDD...FGHJEEFGHJ.. A54 C93 D6 E98 F28 G32 H73 I96 J68 K78 
1 0 1 .CCI.K...I.KAA...K...DDDFGHJEEFGHJ.. A52 C93 D9 E98 F28 G32 H73 I96 J68 K78 
1 0 1 CC.I.K...I.K..AA.K...DDDFGHJEEFGHJ.. A54 C92 D9 E98 F28 G32 H73 I96 J68 K78 
1 0 1 .CCI.K...I.K.GAA.KFGDDD.F.HJEE..HJ.. A54 C93 D8 E98 F29 G34 H73 I96 J68 K78 
1 0 1 .CCI.K...I.KFGAA.KFG.DDD..HJEE..HJ.. A54 C93 D9 E98 F28 G34 H73 I96 J68 K78 
1 0 1 CC.I.K...I.KFGAA.KFG.DDD..HJEE..HJ.. A54 C92 D9 E98 F28 G34 H73 I96 J68 K78 
1 0 1 CC.I.K...I.K.GAA.KFG.DDDF.HJEE..HJ.. A54 C92 D9 E98 F29 G34 H73 I96 J68 K78 
1 0 1 .CCI.K...I.K.GAA.K.GHDDDF.HJEEF..J.. A54 C93 D9 E98 F28 G34 H74 I96 J68 K78 
1 0 1 .CCI.K...I.KFGAA.KFGHDDD..HJEE...J.. A54 C93 D9 E98 F28 G34 H74 I96 J68 K78 
1 0 1 CC.I.K...I.K.GAA.KFGHDDDF.HJEE...J.. A54 C92 D9 E98 F29 G34 H74 I96 J68 K78 
1 0 1 .CCI.K...I.K...AAKFGHDDDFGHJEE...J.. A55 C93 D9 E98 F29 G35 H74 I96 J68 K78 
1 0 1 .CCI.K...I.KF..AAKFGHDDD.GHJEE...J.. A55 C93 D9 E98 F28 G35 H74 I96 J68 K78 
1 0 1 .CCI.K...I.KF..AAKF.HDDD.GHJEE.G.J.. A55 C93 D9 E98 F28 G36 H74 I96 J68 K78 
1 0 1 .CCI.K...I.KAA...KF.HDDDFGHJEE.G.J.. A52 C93 D9 E98 F29 G36 H74 I96 J68 K78 
1 0 1 .CCI.K...I.K..AA.KF.HDDDFGHJEE.G.J.. A54 C93 D9 E98 F29 G36 H74 I96 J68 K78 
1 0 1 .CCI.K...I.KAA...KF..DDDFGHJEE.GHJ.. A52 C93 D9 E98 F29 G36 H75 I96 J68 K78 
1 0 1 .CCI.K...I.K..AA.KF..DDDFGHJEE.GHJ.. A54 C93 D9 E98 F29 G36 H75 I96 J68 K78 
1 0 1 .CCI.K...I.K...AAKFG.DDDFGHJEE..HJ.. A55 C93 D9 E98 F29 G37 H75 I96 J68 K78 
1 0 1 .CCI.K.G.I.K.G.AAKF.DDD.F.HJEE..HJ.. A55 C93 D10 E98 F29 G39 H75 I96 J68 K78 
1 0 1 FCCI.KFG.I.K.G.AAK.DDD....HJEE..HJ.. A55 C93 D11 E98 F26 G39 H75 I96 J68 K78 
1 0 1 CC.I.K.G.I.K.G.AAKFDDD..F.HJEE..HJ.. A55 C92 D11 E98 F29 G39 H75 I96 J68 K78 
1 0 1 CC.I.K.G.I.K.G.AAK.DDD..F.HJEEF.HJ.. A55 C92 D11 E98 F28 G39 H75 I96 J68 K78 
1 0 1 CC.I.K.G.I.K.G.AAKDDD...F.HJEEF.HJ.. A55 C92 D10 E98 F28 G39 H75 I96 J68 K78 
1 0 1 CC.I.K.G.I.K.G.AAKDDDJ..F.HJEEF.H... A55 C92 D10 E98 F28 G39 H75 I96 J67 K78 
1 0 1 CC.I.K.G.I.K.GAA.K.DDD..F.HJEEF.HJ.. A54 C92 D11 E98 F28 G39 H75 I96 J68 K78 
1 0 1 CC.I...G.I.K.GAA.K.DDD.KF.HJEEF.HJ.. A54 C92 D11 E98 F28 G39 H75 I96 J68 K77 
1 0 1 CC.I...G.I.KFGAA.KFDDD.K..HJEE..HJ.. A54 C92 D11 E98 F26 G39 H75 I96 J68 K77 
1 0 1 CC.I...G.I.KFG.AAKFDDD.K..HJEE..HJ.. A53 C92 D11 E98 F26 G39 H75 I96 J68 K77 
1 0 1 CC.I...G.I.K.GAA.KFDDD.KF.HJEE..HJ.. A54 C92 D11 E98 F27 G39 H75 I96 J68 K77 
1 0 1 CC.I...G.I.K.GAA.KDDD..KF.HJEEF.HJ.. A54 C92 D10 E98 F28 G39 H75 I96 J68 K77 
1 0 1 CC.I.KFG.I.KFG.AAK.DDD....HJEE..HJ.. A55 C92 D11 E98 F27 G39 H75 I96 J68 K78 
1 0 1 CC.I.K.G.I.KFG.AAKFDDD....HJEE..HJ.. A55 C92 D11 E98 F28 G39 H75 I96 J68 K78 
1 0 1 CC.I...G.I.K.G.AAKFDDD.KF.HJEE..HJ.. A55 C92 D11 E98 F29 G39 H75 I96 J68 K77 
1 0 1 CC.I.K.G.I.K.GAA.KFDDD..F.HJEE..HJ.. A56 C92 D11 E98 F29 G39 H75 I96 J68 K78 
1 0 1 .CCI.K.G.I.KFG.AAKFDDD....HJEE..HJ.. A55 C93 D11 E98 F30 G39 H75 I96 J68 K78 
1 0 1 CC.I.K.G.I.KFGAA.KFDDD....HJEE..HJ.. A56 C92 D11 E98 F30 G39 H75 I96 J68 K78 
1 0 1 .CCI.K.G.I.KFG.AAKF.DDD...HJEE..HJ.. A55 C93 D12 E98 F30 G39 H75 I96 J68 K78 
1 0 1 .CCI.K...I.KFGAA.KFGDDD...HJEE..HJ.. A56 C93 D12 E98 F30 G38 H75 I96 J68 K78 
1 0 1 CC.I.K.G.I.KFGAA.KF.DDD...HJEE..HJ.. A56 C92 D12 E98 F30 G39 H75 I96 J68 K78 
1 0 1 .CCI.K.G.I.K.GAA.KF.DDD.F.HJEE..HJ.. A56 C93 D12 E98 F31 G39 H75 I96 J68 K78 
1 0 1 .CCI.K.G.I.K.G.AAK..DDD.F.HJEEF.HJ.. A55 C93 D12 E98 F32 G39 H75 I96 J68 K78 
1 0 1 .CCI.K...I.K.GAA.K.GDDD.F.HJEEF.HJ.. A56 C93 D12 E98 F32 G38 H75 I96 J68 K78 
1 0 1 CC.I.K.G.I.K.GAA.K..DDD.F.HJEEF.HJ.. A56 C92 D12 E98 F32 G39 H75 I96 J68 K78 
1 0 1 .CCI.K.G.I.K.GAA.K.DDD..F.HJEEF.HJ.. A56 C93 D13 E98 F32 G39 H75 I96 J68 K78 
1 0 1 CC.I.K.G.I.K.GAA.KDDD...F.HJEEF.HJ.. A56 C92 D14 E98 F32 G39 H75 I96 J68 K78 
1 0 1 CC.I.K.G.I.K.GAA.KDDDJ..F.HJEEF.H... A56 C92 D14 E98 F32 G39 H75 I96 J69 K78 
1 0 1 CC.I...G.I.K.GAA.KDDDJ.KF.HJEEF.H... A56 C92 D14 E98 F32 G39 H75 I96 J69 K79 
1 0 1 .CCI.K.G.I.K.G.AAKDDDJ..F.HJEEF.H... A57 C93 D14 E98 F32 G39 H75 I96 J69 K78 
1 0 1 CC.I...G.I.K.G.AAKDDDJ.KF.HJEEF.H... A57 C92 D14 E98 F32 G39 H75 I96 J69 K79 
1 0 1 .CCI...G.I.K.GAA.KDDD..KF.HJEEF.HJ.. A56 C93 D14 E98 F32 G39 H75 I96 J70 K79 
1 0 1 .CCI.K.G.I.K.G.AAKDDD...F.HJEEF.HJ.. A57 C93 D14 E98 F32 G39 H75 I96 J70 K78 
1 0 1 CC.I...G.I.K.G.AAKDDD..KF.HJEEF.HJ.. A57 C92 D14 E98 F32 G39 H75 I96 J70 K79 
1 0 1 .CCI.K.G.I.K.G.AAK.DDD..F.HJEEF.HJ.. A57 C93 D15 E98 F32 G39 H75 I96 J70 K78 
1 0 1 CC.I...G.I.K.G.AAK.DDD.KF.HJEEF.HJ.. A57 C92 D15 E98 F32 G39 H75 I96 J70 K79 
1 0 1 .CCI...G.I.K.G.AAKFDDD.KF.HJEE..HJ.. A57 C93 D15 E98 F33 G39 H75 I96 J70 K79 
1 0 1 .CCI...G.I.KFG.AAKFDDD.K..HJEE..HJ.. A57 C93 D15 E98 F34 G39 H75 I96 J70 K79 
1 0 1 .CCI.KFG.I.KFG.AAK.DDD....HJEE..HJ.. A57 C93 D15 E98 F35 G39 H75 I96 J70 K78 
1 0 1 .CCI...G.I.K.GAA.K.DDD.KF.HJEEF.HJ.. A58 C93 D15 E98 F32 G39 H75 I96 J70 K79 
1 0 1 .CCI...G.I.K.GAA.KFDDD.KF.HJEE..HJ.. A58 C93 D15 E98 F33 G39 H75 I96 J70 K79 
1 0 1 .CCI...G.I.KFGAA.KFDDD.K..HJEE..HJ.. A58 C93 D15 E98 F34 G39 H75 I96 J70 K79 
1 0 1 .CCI.KFG.I.KFGAA.K.DDD....HJEE..HJ.. A58 C93 D15 E98 F35 G39 H75 I96 J70 K78 
1 0 1 FCCI..FG.I.K.GAA.K.DDD.K..HJEE..HJ.. A58 C93 D15 E98 F34 G39 H75 I96 J70 K79 
1 0 1 CC.I..FG.I.KFGAA.K.DDD.K..HJEE..HJ.. A58 C92 D15 E98 F35 G39 H75 I96 J70 K79 
1 0 1 .CCI...G.I.K.GAA.K..DDDKF.HJEEF.HJ.. A58 C93 D16 E98 F32 G39 H75 I96 J70 K79 
1 0 1 .CCI...G.I.K.GAA.KF.DDDKF.HJEE..HJ.. A58 C93 D16 E98 F33 G39 H75 I96 J70 K79 
1 0 1 .CCI...G.I.KFGAA.KF.DDDK..HJEE..HJ.. A58 C93 D16 E98 F34 G39 H75 I96 J70 K79 
1 0 1 .CCI.....I.K.GAA.K.GDDDKF.HJEEF.HJ.. A58 C93 D16 E98 F32 G40 H75 I96 J70 K79 
1 0 1 .CCI.....I.K.GAA.KFGDDDKF.HJEE..HJ.. A58 C93 D16 E98 F33 G40 H75 I96 J70 K79 
1 0 1 .CCI.....I.KFGAA.KFGDDDK..HJEE..HJ.. A58 C93 D16 E98 F34 G40 H75 I96 J70 K79 
1 0 1 FCCI..F..I.K.GAA.K.GDDDK..HJEE..HJ.. A58 C93 D16 E98 F34 G40 H75 I96 J70 K79 
1 0 1 CC.I..F..I.KFGAA.K.GDDDK..HJEE..HJ.. A58 C92 D16 E98 F35 G40 H75 I96 J70 K79 
1 0 1 .CCI.....I.K.G.AAK.GDDDKF.HJEEF.HJ.. A59 C93 D16 E98 F32 G40 H75 I96 J70 K79 
1 0 1 .CCI.....I.K.G.AAKFGDDDKF.HJEE..HJ.. A59 C93 D16 E98 F33 G40 H75 I96 J70 K79 
1 0 1 .CCI.....I.KFG.AAKFGDDDK..HJEE..HJ.. A59 C93 D16 E98 F34 G40 H75 I96 J70 K79 
1 0 1 .CCI.....I.K...AAK..DDDKFGHJEEFGHJ.. A59 C93 D16 E98 F32 G42 H75 I96 J70 K79 
1 0 1 .CCI.....I.K...AAKF.DDDKFGHJEE.GHJ.. A59 C93 D16 E98 F33 G42 H75 I96 J70 K79 
1 0 1 .CCI.....I.KF..AAKF.DDDK.GHJEE.GHJ.. A59 C93 D16 E98 F34 G42 H75 I96 J70 K79 
1 0 1 .CCI..F..I.KFAA..K.DDD.K.GHJEE.GHJ.. A57 C93 D17 E98 F35 G42 H75 I96 J70 K79 
1 0 1 .CCI.....I.K...AAK.DDD.KFGHJEEFGHJ.. A59 C93 D17 E98 F32 G42 H75 I96 J70 K79 
1 0 1 .CCI.....I.K...AAKFDDD.KFGHJEE.GHJ.. A59 C93 D17 E98 F33 G42 H75 I96 J70 K79 
1 0 1 .CCI.....I.KF..AAKFDDD.K.GHJEE.GHJ.. A59 C93 D17 E98 F34 G42 H75 I96 J70 K79 
1 0 1 CC.I..F..I.KF..AAK.DDD.K.GHJEE.GHJ.. A59 C92 D17 E98 F35 G42 H75 I96 J70 K79 
1 0 1 .CCI.K...I.K...AAK.DDD..FGHJEEFGHJ.. A59 C93 D17 E98 F32 G42 H75 I96 J70 K80 
1 0 1 .CCI.K...I.K...AAKFDDD..FGHJEE.GHJ.. A59 C93 D17 E98 F33 G42 H75 I96 J70 K80 
1 0 1 .CCI.K...I.KF..AAKFDDD...GHJEE.GHJ.. A59 C93 D17 E98 F34 G42 H75 I96 J70 K80 
1 0 1 .CCI.K...I.K..AA.K.DDD..FGHJEEFGHJ.. A60 C93 D17 E98 F32 G42 H75 I96 J70 K80 
1 0 1 .CCI.K...I.K..AA.KFDDD..FGHJEE.GHJ.. A60 C93 D17 E98 F33 G42 H75 I96 J70 K80 
1 0 1 .CCI.K...I.KF.AA.KFDDD...GHJEE.GHJ.. A60 C93 D17 E98 F34 G42 H75 I96 J70 K80 
1 0 1 FCCI.KF..I.K..AA.K.DDD...GHJEE.GHJ.. A60 C93 D17 E98 F34 G42 H75 I96 J70 K80 
1 0 1 CC.I.KF..I.KF.AA.K.DDD...GHJEE.GHJ.. A60 C92 D17 E98 F35 G42 H75 I96 J70 K80 
1 0 1 .CCI.K...I.K..AA.K..DDD.FGHJEEFGHJ.. A60 C93 D18 E98 F32 G42 H75 I96 J70 K80 
1 0 1 .CCI.K...I.K..AA.KF.DDD.FGHJEE.GHJ.. A60 C93 D18 E98 F33 G42 H75 I96 J70 K80 
1 0 1 .CCI.K...I.KF.AA.KF.DDD..GHJEE.GHJ.. A60 C93 D18 E98 F34 G42 H75 I96 J70 K80 
1 0 1 .CCI.KFG.I.KFGAA.K..DDD...HJEE..HJ.. A60 C93 D18 E98 F35 G41 H75 I96 J70 K80 
1 0 1 .CCI.KF..I.KFGAA.K.GDDD...HJEE..HJ.. A60 C93 D18 E98 F35 G42 H75 I96 J70 K80 
1 0 1 .CCI..F..I.KF.AA.K.GDDDK.GHJEE..HJ.. A60 C93 D18 E98 F35 G43 H75 I96 J70 K79 
1 0 1 .CCI.KF..I.KF..AAK.GDDD..GHJEE..HJ.. A59 C93 D18 E98 F35 G43 H75 I96 J70 K80 
1 0 1 .CCI.KF..I.KFAA..K.GDDD..GHJEE..HJ.. A59 C93 D18 E98 F35 G43 H75 I96 J70 K80 
1 0 1 .CCI.K...I.K..AA.K.GDDD.FGHJEEF.HJ.. A60 C93 D18 E98 F32 G43 H75 I96 J70 K80 
1 0 1 .CCI.K...I.K..AA.KFGDDD.FGHJEE..HJ.. A60 C93 D18 E98 F33 G43 H75 I96 J70 K80 
1 0 1 .CCI.K...I.KF.AA.KFGDDD..GHJEE..HJ.. A60 C93 D18 E98 F34 G43 H75 I96 J70 K80 
1 0 1 FCCI.KF..I.K..AA.K.GDDD..GHJEE..HJ.. A60 C93 D18 E98 F34 G43 H75 I96 J70 K80 
1 0 1 CC.I.KF..I.KF.AA.K.GDDD..GHJEE..HJ.. A60 C92 D18 E98 F35 G43 H75 I96 J70 K80 
1 0 1 .CCI.KF..I.KFGAA.K.G.DDD..HJEE..HJ.. A60 C93 D19 E98 F35 G42 H75 I96 J70 K80 
1 0 1 .CCI.K...I.K..AA.K.G.DDDFGHJEEF.HJ.. A60 C93 D19 E98 F32 G43 H75 I96 J70 K80 
1 0 1 .CCI.K...I.K..AA.KFG.DDDFGHJEE..HJ.. A60 C93 D19 E98 F33 G43 H75 I96 J70 K80 
1 0 1 .CCI.K...I.KF.AA.KFG.DDD.GHJEE..HJ.. A60 C93 D19 E98 F34 G43 H75 I96 J70 K80 
1 0 1 .CCI.KF..I.KFGAA.K.GHDDD..HJEE...J.. A60 C93 D19 E98 F35 G42 H76 I96 J70 K80 
1 0 1 .CCI.K...I.K..AA.K.GHDDDFGHJEEF..J.. A60 C93 D19 E98 F32 G43 H76 I96 J70 K80 
1 0 1 .CCI.K...I.K..AA.KFGHDDDFGHJEE...J.. A60 C93 D19 E98 F33 G43 H76 I96 J70 K80 
1 0 1 .CCI.K...I.KF.AA.KFGHDDD.GHJEE...J.. A60 C93 D19 E98 F34 G43 H76 I96 J70 K80 
1 0 1 .CCI.K...I.K.AA..K.GHDDDFGHJEEF..J.. A61 C93 D19 E98 F32 G43 H76 I96 J70 K80 
1 0 1 .CCI.K...I.K.AA..KFGHDDDFGHJEE...J.. A61 C93 D19 E98 F33 G43 H76 I96 J70 K80 
1 0 1 .CCI.K...I.KFAA..KFGHDDD.GHJEE...J.. A61 C93 D19 E98 F34 G43 H76 I96 J70 K80 
1 0 1 FCCI.KF..I.K.AA..K.GHDDD.GHJEE...J.. A61 C93 D19 E98 F34 G43 H76 I96 J70 K80 
1 0 1 .CCI.K...I.K.AA..K..HDDDFGHJEEFG.J.. A61 C93 D19 E98 F32 G44 H76 I96 J70 K80 
1 0 1 .CCI.K...I.K.AA..KF.HDDDFGHJEE.G.J.. A61 C93 D19 E98 F33 G44 H76 I96 J70 K80 
1 0 1 .CCI.K...I.KFAA..KF.HDDD.GHJEE.G.J.. A61 C93 D19 E98 F34 G44 H76 I96 J70 K80 
1 0 1 FCCI.KF..I.K.AA..K..HDDD.GHJEE.G.J.. A61 C93 D19 E98 F34 G44 H76 I96 J70 K80 
1 0 1 .CCI.KF..I.KFAA..K.G.DDD.GHJEE..HJ.. A61 C93 D19 E98 F35 G43 H77 I96 J70 K80 
1 0 1 .CCI.KF..I.KF.AA.K...DDD.GHJEE.GHJ.. A60 C93 D19 E98 F35 G44 H77 I96 J70 K80 
1 0 1 .CCI.K...I.K.AA..K...DDDFGHJEEFGHJ.. A61 C93 D19 E98 F32 G44 H77 I96 J70 K80 
1 0 1 .CCI.K...I.K.AA..KF..DDDFGHJEE.GHJ.. A61 C93 D19 E98 F33 G44 H77 I96 J70 K80 
1 0 1 .CCI.K...I.KFAA..KF..DDD.GHJEE.GHJ.. A61 C93 D19 E98 F34 G44 H77 I96 J70 K80 
1 0 1 FCCI.KF..I.K.AA..K...DDD.GHJEE.GHJ.. A61 C93 D19 E98 F34 G44 H77 I96 J70 K80 
1 0 1 CC.I.KF..I.KFAA..K...DDD.GHJEE.GHJ.. A61 C92 D19 E98 F35 G44 H77 I96 J70 K80 
1 0 1 .CCI.KF..I.KFAA..K..DDD..GHJEE.GHJ.. A61 C93 D20 E98 F35 G44 H77 I96 J70 K80 
1 0 1 .CCI.KF..I.KFAA..K.DDD...GHJEE.GHJ.. A61 C93 D21 E98 F35 G44 H77 I96 J70 K80 
1 0 1 .CCI..F..I.KF.AA.K..DDDK.GHJEE.GHJ.. A62 C93 D20 E98 F35 G44 H77 I96 J72 K81 
1 0 1 .CCI..F..I.KF.AA.K.DDD.K.GHJEE.GHJ.. A62 C93 D21 E98 F35 G44 H77 I96 J72 K81 
1 0 1 .CCI..F..I.KF..AAKDDD..K.GHJEE.GHJ.. A61 C93 D22 E98 F35 G44 H77 I96 J72 K81 
1 0 1 .CCI.KF..I.KF.AA.KDDD....GHJEE.GHJ.. A62 C93 D22 E98 F35 G44 H77 I96 J72 K80 
1 0 1 FCCI..F..I.K..AA.KDDDJ.K.GHJEE.GH... A64 C93 D22 E98 F36 G44 H77 I96 J73 K81 
1 0 1 FCCI.KF..I.KAA...KDDDJ...GHJEE.GH... A62 C93 D22 E98 F36 G44 H77 I96 J73 K82 
1 0 1 FCCI.KF..I.K.AA..KDDDJ...GHJEE.GH... A63 C93 D22 E98 F36 G44 H77 I96 J73 K82 
1 0 1 FCCI.KF..I.K..AA.KDDDJ...GHJEE.GH... A64 C93 D22 E98 F36 G44 H77 I96 J73 K82 
1 0 1 FCCI..F..I.K...AAKDDD..K.GHJEE.GHJ.. A65 C93 D22 E98 F36 G44 H77 I96 J74 K81 
1 0 1 FCCI.KF..I.KAA...KDDD....GHJEE.GHJ.. A62 C93 D22 E98 F36 G44 H77 I96 J74 K82 
1 0 1 FCCI.KF..I.K.AA..KDDD....GHJEE.GHJ.. A63 C93 D22 E98 F36 G44 H77 I96 J74 K82 
1 0 1 FCCI.KF..I.K..AA.KDDD....GHJEE.GHJ.. A64 C93 D22 E98 F36 G44 H77 I96 J74 K82 
1 0 1 FCCI.KF..I.K...AAK.DDD...GHJEE.GHJ.. A65 C93 D23 E98 F36 G44 H77 I96 J74 K82 
1 0 1 FCCI.KF..I.K.AA..K..DDD..GHJEE.GHJ.. A63 C93 D24 E98 F36 G44 H77 I96 J74 K82 
1 0 1 FCCI.KF..I.K..AA.K..DDD..GHJEE.GHJ.. A64 C93 D24 E98 F36 G44 H77 I96 J74 K82 
1 0 1 .CCI.K...I.K...AAK..DDD.FGHJEEFGHJ.. A65 C93 D24 E98 F32 G44 H77 I96 J74 K82 
1 0 1 .CCI.K...I.K...AAKF.DDD.FGHJEE.GHJ.. A65 C93 D24 E98 F33 G44 H77 I96 J74 K82 
1 0 1 .CCI.K...I.KF..AAKF.DDD..GHJEE.GHJ.. A65 C93 D24 E98 F34 G44 H77 I96 J74 K82 
1 0 1 FCCI.KF..I.K.GAA.K.GDDD...HJEE..HJ.. A64 C93 D24 E98 F36 G46 H77 I96 J74 K82 
1 0 1 .CCI.K...I.K.G.AAK.GDDD.F.HJEEF.HJ.. A65 C93 D24 E98 F32 G46 H77 I96 J74 K82 
1 0 1 .CCI.K...I.K.G.AAKFGDDD.F.HJEE..HJ.. A65 C93 D24 E98 F33 G46 H77 I96 J74 K82 
1 0 1 .CCI.K...I.KFG.AAKFGDDD...HJEE..HJ.. A65 C93 D24 E98 F34 G46 H77 I96 J74 K82 
1 0 1 FCCI.KF..I.K...AAK.G.DDD.GHJEE..HJ.. A65 C93 D25 E98 F36 G45 H77 I96 J74 K82 
1 0 1 .CCI.K...I.K.G.AAKFG.DDDF.HJEE..HJ.. A65 C93 D25 E98 F33 G46 H77 I96 J74 K82 
1 0 1 .CCI.K...I.KFG.AAKFG.DDD..HJEE..HJ.. A65 C93 D25 E98 F34 G46 H77 I96 J74 K82 
1 0 1 .CCI.K..HI.KFGHAAKFG.DDD...JEE...J.. A65 C93 D25 E98 F34 G46 H74 I96 J74 K82 
1 0 1 .CCI.K..HI.K.GHAAK.G.DDDF..JEEF..J.. A65 C93 D25 E98 F32 G46 H74 I96 J74 K82 
1 0 1 .CCI.K...I.K.GHAAKFGHDDDF..JEE...J.. A65 C93 D25 E98 F33 G46 H79 I96 J74 K82 
1 0 1 .CCI.KF..I.KFGHAAK.GHDDD...JEE...J.. A65 C93 D25 E98 F35 G46 H79 I96 J74 K82 
1 0 1 FCCI.KF..I.K...AAK...DDD.GHJEE.GHJ.. A65 C93 D25 E98 F36 G48 H77 I96 J74 K82 
1 0 1 .CCI.K...I.K..HAAKF.HDDDFG.JEE.G.J.. A65 C93 D25 E98 F39 G48 H79 I96 J74 K82 
1 0 1 .CCI.K...I.K...AAK...DDDFGHJEEFGHJ.. A65 C93 D25 E98 F40 G48 H77 I96 J74 K82 
1 0 1 .CCI.K...I.K...AAK..HDDDFGHJEEFG.J.. A65 C93 D25 E98 F40 G48 H78 I96 J74 K82 
1 0 1 FCCI.KF..I.K..HAAK.GHDDD.G.JEE...J.. A65 C93 D25 E98 F36 G49 H79 I96 J74 K82 
1 0 1 .CCI.K...I.KF.HAAKFGHDDD.G.JEE...J.. A65 C93 D25 E98 F38 G49 H79 I96 J74 K82 
1 0 1 .CCI.K...I.K..HAAKFGHDDDFG.JEE...J.. A65 C93 D25 E98 F39 G49 H79 I96 J74 K82 
1 0 1 .CCI.K...I.K...AAK.G.DDDFGHJEEF.HJ.. A65 C93 D25 E98 F40 G49 H77 I96 J74 K82 
1 0 1 .CCI.K...I.K...AAK.GHDDDFGHJEEF..J.. A65 C93 D25 E98 F40 G49 H78 I96 J74 K82 
1 0 1 .CCI.K.G.I.K.GHAAK..HDDDF..JEEF..J.. A65 C93 D25 E98 F40 G47 H79 I96 J74 K82 
1 0 1 .CCI.K...I.K.GHAAK.GHDDDF..JEEF..J.. A65 C93 D25 E98 F40 G48 H79 I96 J74 K82 
1 0 1 CC.I.K...I.K..HAAKFGHDDDFG.JEE...J.. A65 C94 D25 E98 F41 G49 H79 I96 J74 K82 
1 0 1 CC.I.KF..I.KFAA..K.GHDDD.GHJEE...J.. A63 C94 D25 E98 F43 G49 H80 I96 J74 K82 
1 0 1 CC.I.K...I.K...AAKFGHDDDFGHJEE...J.. A65 C94 D25 E98 F41 G49 H80 I96 J74 K82 
1 0 1 CC.I.KF..I.KFAA..K..HDDD.GHJEE.G.J.. A65 C94 D25 E98 F43 G50 H80 I96 J74 K82 
1 0 1 CC.I.K...I.K..AA.K..HDDDFGHJEEFG.J.. A66 C94 D25 E98 F40 G50 H80 I96 J74 K82 
1 0 1 CC.I.K...I.K..AA.KF.HDDDFGHJEE.G.J.. A66 C94 D25 E98 F41 G50 H80 I96 J74 K82 
1 0 1 CC.I.K...I.KF.AA.KF.HDDD.GHJEE.G.J.. A66 C94 D25 E98 F42 G50 H80 I96 J74 K82 
