15 0 15 F..BBBF..H.KAA.HJKCCCIJK..GIDDEEG... 
15 0 15 F..BBBF..H.KAA.HJKCCC.JK..GIDDEEGI.. I99 
15 0 15 F..BBBF..H.KAA.HJK.CCCJK..GIDDEEGI.. C99 I99 
15 0 15 F..BBBF..HJKAA.HJK.CCC.K..GIDDEEGI.. C99 I99 J99 
15 0 15 F..BBBF..HJKAA.HJK..CCCK..GIDDEEGI.. C98 I99 J99 
15 0 15 F..BBBF..HJK.AAHJK..CCCK..GIDDEEGI.. A99 C98 I99 J99 
15 0 15 F..BBBF..HJK.AAHJKCCC..K..GIDDEEGI.. A99 C96 I99 J99 
15 0 15 F..BBBF..HJK.AAHJKCCCI.K..GIDDEEG... A99 C96 I98 J99 
15 0 15 ...BBBF..HJKFAAHJKCCCI.K..GIDDEEG... A99 C96 F99 I98 J99 
15 0 15 ...BBBF..H.KFAAHJKCCCIJK..GIDDEEG... A99 C96 F99 I98 J98 
15 0 15 ...BBBF..H.KFAAHJKCCC.JK..GIDDEEGI.. A99 C96 F99 I97 J98 
15 0 15 ...BBBF..H.KFAAHJK.CCCJK..GIDDEEGI.. A99 C95 F99 I97 J98 
15 0 15 ...BBBF..HJKFAAHJK.CCC.K..GIDDEEGI.. A99 C95 F99 I97 J97 
15 0 15 ...BBB...HJK.AAHJKFCCC.KF.GIDDEEGI.. A99 C95 F97 I97 J97 
15 0 15 ...BBB...HJKAA.HJKFCCC.KF.GIDDEEGI.. A98 C95 F97 I97 J97 
15 0 15 ...BBB...HJKAA.HJKF.CCCKF.GIDDEEGI.. A98 C94 F97 I97 J97 
15 0 15 BBB......HJKAA.HJKF.CCCKF.GIDDEEGI.. A98 B97 C94 F97 I97 J97 
10 0 10 BBB.J....HJKAA.H.KF.CCCKF.GIDDEEGI.. A98 B97 C94 F97 I97 J96 
5 0 5 BBBHJ....HJKAA...KF.CCCKF.GIDDEEGI.. A98 B97 C94 F97 H99 I97 J96 
5 0 5 BBBHJ....HJKAA...KFCCC.KF.GIDDEEGI.. A98 B97 C93 F97 H99 I97 J96 
5 0 5 BBBHJ....HJK...AAKFCCC.KF.GIDDEEGI.. A95 B97 C93 F97 H99 I97 J96 
5 0 5 BBBHJ.F..HJKF..AAK.CCC.K..GIDDEEGI.. A95 B97 C93 F95 H99 I97 J96 
5 0 5 BBBHJ.F..HJKF..AAK..CCCK..GIDDEEGI.. A95 B97 C92 F95 H99 I97 J96 
5 0 5 BBBHJ.F..HJKFAA..K..CCCK..GIDDEEGI.. A93 B97 C92 F95 H99 I97 J96 
5 0 5 BBBHJ.F..HJKFAA..KCCC..K..GIDDEEGI.. A93 B97 C90 F95 H99 I97 J96 
5 0 5 BBBHJ.F..HJKFAA..KCCCI.K..GIDDEEG... A93 B97 C90 F95 H99 I96 J96 
5 0 5 BBBHJ.F..HJKF..AAKCCCI.K..GIDDEEG... A91 B97 C90 F95 H99 I96 J96 
5 0 5 BBBHJKF..HJKF..AAKCCCI....GIDDEEG... A91 B97 C90 F95 H99 I96 J96 K99 
5 0 5 BBBHJKF..HJKF..AAKCCC.....GIDDEEGI.. A91 B97 C90 F95 H99 I95 J96 K99 
5 0 5 BBBHJKF..HJKF..AAK...CCC..GIDDEEGI.. A91 B97 C87 F95 H99 I95 J96 K99 
5 0 5 BBBHJKF.GHJKF.GAAK...CCC...IDDEE.I.. A91 B97 C87 F95 G97 H99 I95 J96 K99 
10 0 10 BBBHJ.F..HJKFAAI.KCCCI.K..G.DD..G.EE A89 B97 C78 E94 F95 G94 H99 I91 J96 K98 
10 0 10 BBBH..F..H.KFAA.JKCCCIJK..GIDD..G.EE A89 B97 C78 E94 F95 G94 H99 I92 J94 K98 
10 0 10 BBBH..F..HJKFAA.JKCCCI.K..GIDD..G.EE A89 B97 C78 E94 F95 G94 H99 I92 J95 K98 
10 0 10 BBB.J.F..HJKFAAH.KCCCI.K..GIDD..G.EE A89 B97 C78 E94 F95 G94 H98 I92 J96 K98 
10 0 10 BBBHJ.F..HJKFAAI.KCCCI.K..G.DD..GEE. A89 B97 C78 E95 F95 G94 H99 I91 J96 K98 
10 0 10 BBBH..F..H.KFAA.JKCCCIJK..GIDD..GEE. A89 B97 C78 E95 F95 G94 H99 I92 J94 K98 
10 0 10 BBBH..F..HJKFAA.JKCCCI.K..GIDD..GEE. A89 B97 C78 E95 F95 G94 H99 I92 J95 K98 
10 0 10 BBB.J.F..HJKFAAH.KCCCI.K..GIDD..GEE. A89 B97 C78 E95 F95 G94 H98 I92 J96 K98 
10 0 10 BBBH..F..H.KFAA.JKCCCIJK..GIDDEEG... A93 B97 C90 F95 H99 I96 J94 
10 0 10 BBBH..F..HJKFAA.JKCCCI.K..GIDDEEG... A93 B97 C90 F95 H99 I96 J95 
10 0 10 BBB.J.F..HJKFAAH.KCCCI.K..GIDDEEG... A93 B97 C90 F95 H98 I96 J96 
10 0 10 BBBHJ.F..HJKFAAI.KCCCI.K..G.DDEEG... A93 B97 C90 F95 H99 I95 J96 
10 0 10 BBBH..F..H.KFAA.JKCCC.JK..GIDDEEGI.. A93 B97 C90 F95 H99 I97 J94 
10 0 10 BBBH..F..HJKFAA.JKCCC..K..GIDDEEGI.. A93 B97 C90 F95 H99 I97 J95 
10 0 10 BBB.J.F...JKFAAH.KCCCH.K..GIDDEEGI.. A93 B97 C90 F95 H97 I97 J96 
10 0 10 BBB.J.F..HJKFAAH.KCCC..K..GIDDEEGI.. A93 B97 C90 F95 H98 I97 J96 
10 0 10 BBBH..F..HJKFAA.JK..CCCK..GIDDEEGI.. A93 B97 C92 F95 H99 I97 J95 
10 0 10 BBB.J.F..HJKFAAH.K..CCCK..GIDDEEGI.. A93 B97 C92 F95 H98 I97 J96 
10 0 10 BBBH.....H.KAA..JKFCCCJKF.GIDDEEGI.. A98 B97 C93 F97 H99 I97 J94 
10 0 10 BBBH.....HJKAA..JKFCCC.KF.GIDDEEGI.. A98 B97 C93 F97 H99 I97 J95 
10 0 10 BBB.J....HJKAA.H.KFCCC.KF.GIDDEEGI.. A98 B97 C93 F97 I97 J96 
10 0 10 BBB.J....HJK.AAH.KF.CCCKF.GIDDEEGI.. A97 B97 C94 F97 I97 J96 
10 0 10 BBB.JK...HJKAA.H.KF.CCC.F.GIDDEEGI.. A98 B97 C94 F97 I97 J96 K99 
10 0 10 .BBBJ....HJKAA.H.KF.CCCKF.GIDDEEGI.. A98 B96 C94 F97 I97 J96 
10 0 10 BBBH.....HJKAA..JKF.CCCKF.GIDDEEGI.. A98 B97 C94 F97 H99 I97 J97 
15 0 15 .BBB.....HJKAA.HJKF.CCCKF.GIDDEEGI.. A98 B98 C94 F97 I97 J97 
15 0 15 ..BBB....HJKAA.HJKF.CCCKF.GIDDEEGI.. A98 B99 C94 F97 I97 J97 
15 0 15 ..BBB....HJK.AAHJKF.CCCKF.GIDDEEGI.. A97 B99 C94 F97 I97 J97 
15 0 15 ..BBB.F..HJKFAAHJK..CCCK..GIDDEEGI.. A97 B99 C94 F95 I97 J97 
15 0 15 ..BBB.F..HJKFAAHJKCCC..K..GIDDEEGI.. A97 B99 C92 F95 I97 J97 
15 0 15 ..BBB.F...JKFAAHJKCCCH.K..GIDDEEGI.. A97 B99 C92 F95 H99 I97 J97 
15 0 15 ..BBB.F....KFAAHJKCCCHJK..GIDDEEGI.. A97 B99 C92 F95 H99 I97 J96 
15 0 15 ..BBBKF....KFAAHJKCCCHJ...GIDDEEGI.. A97 B99 C92 F95 H99 I97 J96 K99 
15 0 15 ..BBBKF..H.KFAAHJKCCC.J...GIDDEEGI.. A97 B99 C92 F95 H98 I97 J96 K99 
15 0 15 ..BBBKF..H.KFAAHJKCCCIJ...GIDDEEG... A97 B99 C92 F95 H98 I96 J96 K99 
15 0 15 ..BBBKF..HJKFAAHJKCCCI....GIDDEEG... A97 B99 C92 F95 H98 I96 J95 K99 
15 0 15 F.BBBKF..HJK.AAHJKCCCI....GIDDEEG... A97 B99 C92 F94 H98 I96 J95 K99 
15 0 15 F.BBBKF..HJK.AAHJKCCC.....GIDDEEGI.. A97 B99 C92 F94 H98 I95 J95 K99 
15 0 15 F.BBBKF..HJK.AAHJK...CCC..GIDDEEGI.. A97 B99 C89 F94 H98 I95 J95 K99 
15 0 15 F.BBBKF..HJK.AAHJK..GCCC..GIDDEE.I.. A97 B99 C89 F94 G99 H98 I95 J95 K99 
15 0 15 F.BBBKF..HJK.AAHJK..GCCC..GIDD.EEI.. A97 B99 C89 E99 F94 G99 H98 I95 J95 K99 
15 0 15 F.BBBKF..HJKAA.HJK..GCCC..GIDD.EEI.. A96 B99 C89 E99 F94 G99 H98 I95 J95 K99 
15 0 15 ..BBBK...HJK.AAHJK..GCCCF.GIDDFEEI.. A97 B99 C89 E99 F90 G99 H98 I95 J95 K99 
15 0 15 ..BBBK...HJKAA.HJK..GCCCF.GIDDFEEI.. A96 B99 C89 E99 F90 G99 H98 I95 J95 K99 
15 0 15 ..BBBK...HJKAA.HJKF.GCCCF.GIDD.EEI.. A96 B99 C89 E99 F89 G99 H98 I95 J95 K99 
15 0 15 ..BBBK...HJKAA.HJKF.GCCCF.GIDDEE.I.. A96 B99 C89 E98 F89 G99 H98 I95 J95 K99 
15 0 15 ..BBBK...HJKAA.HJKF..CCCF.GIDDEEGI.. A96 B99 C89 E98 F89 G98 H98 I95 J95 K99 
15 0 15 ..BBBK...HJKAA.HJKFCCC..F.GIDDEEGI.. A96 B99 C87 E98 F89 G98 H98 I95 J95 K99 
15 0 15 ..BBBK...H.KAA.HJKFCCCJ.F.GIDDEEGI.. A96 B99 C87 E98 F89 G98 H98 I95 J94 K99 
15 0 15 ..BBB....H.KAA.HJKFCCCJKF.GIDDEEGI.. A96 B99 C87 E98 F89 G98 H98 I95 J94 K98 
15 0 15 ..BBB....H.K.AAHJKFCCCJKF.GIDDEEGI.. A95 B99 C87 E98 F89 G98 H98 I95 J94 K98 
15 0 15 F.BBB.F..H.K.AAHJK.CCCJK..GIDDEEGI.. A95 B99 C87 E98 F86 G98 H98 I95 J94 K98 
15 0 15 F.BBB.F..H.K.AAHJKCCC.JK..GIDDEEGI.. A95 B99 C86 E98 F86 G98 H98 I95 J94 K98 
15 0 15 F.BBB.F..H.K.AAHJKCCCIJK..GIDDEEG... A95 B99 C86 E98 F86 G98 H98 I94 J94 K98 
15 0 15 F.BBB.F..HJK.AAHJK.CCC.K..GIDDEEGI.. A95 B99 C87 E98 F86 G98 H98 I95 J93 K98 
15 0 15 ..BBB....HJKFAAHJKFCCC.K..GIDDEEGI.. A95 B99 C87 E98 F84 G98 H98 I95 J93 K98 
15 0 15 ..BBBK...HJKFAAHJKFCCC....GIDDEEGI.. A95 B99 C87 E98 F84 G98 H98 I95 J93 K97 
15 0 15 ..BBBK...HJKFAAHJKF.CCC...GIDDEEGI.. A95 B99 C86 E98 F84 G98 H98 I95 J93 K97 
15 0 15 ..BBBK...H.KFAAHJKFCCCJ...GIDDEEGI.. A95 B99 C87 E98 F84 G98 H98 I95 J92 K97 
15 0 15 ..BBBKF..HJKFAAHJK.CCC....GIDDEEGI.. A95 B99 C87 E98 F83 G98 H98 I95 J93 K97 
15 0 15 F.BBBKF..H.K.AAHJK.CCCJ...GIDDEEGI.. A95 B99 C87 E98 F86 G98 H98 I95 J94 K97 
15 0 15 F.BBBKF..H.KAA.HJK.CCCJ...GIDDEEGI.. A94 B99 C87 E98 F86 G98 H98 I95 J94 K97 
15 0 15 F.BBBKF..H.KAA.HJKCCC.J...GIDDEEGI.. A94 B99 C86 E98 F86 G98 H98 I95 J94 K97 
15 0 15 F.BBBKF..H.KAA.HJKCCCIJ...GIDDEEG... A94 B99 C86 E98 F86 G98 H98 I94 J94 K97 
15 0 15 F.BBBKF....KAA.HJKCCCHJ...GIDDEEGI.. A94 B99 C86 E98 F86 G98 H97 I95 J94 K97 
15 0 15 F.BBB.F....KAA.HJKCCCHJK..GIDDEEGI.. A94 B99 C86 E98 F86 G98 H97 I95 J94 K96 
15 0 15 F.BBB.F...JKAA.HJKCCCH.K..GIDDEEGI.. A94 B99 C86 E98 F86 G98 H97 I95 J93 K96 
15 0 15 F.BBB.F..HJKAA.HJKCCC..K..GIDDEEGI.. A94 B99 C86 E98 F86 G98 H96 I95 J93 K96 
15 0 15 F.BBB.F..HJKAA.HJKCCCI.K..GIDDEEG... A94 B99 C86 E98 F86 G98 H96 I94 J93 K96 
15 0 15 F..BBBF...JKAA.HJKCCCH.K..GIDDEEGI.. A94 B98 C86 E98 F86 G98 H97 I95 J93 K96 
15 0 15 F.BBBKF...JKAA.HJKCCCH....GIDDEEGI.. A94 B99 C86 E98 F86 G98 H97 I95 J93 K97 
15 0 15 F.BBBKF..HJKAA.HJK.CCC....GIDDEEGI.. A94 B99 C87 E98 F86 G98 H98 I95 J93 K97 
15 0 15 F.BBBKF..HJKAA.HJK..CCC...GIDDEEGI.. A94 B99 C86 E98 F86 G98 H98 I95 J93 K97 
15 0 15 ..BBB....H.KFAAHJKFCCCJK..GIDDEEGI.. A95 B99 C87 E98 F88 G98 H98 I95 J94 K98 
15 0 15 ..BBBK...H.K.AAHJKFCCCJ.F.GIDDEEGI.. A95 B99 C87 E98 F89 G98 H98 I95 J94 K99 
15 0 15 ..BBBK...HJK.AAHJKFCCC..F.GIDDEEGI.. A95 B99 C87 E98 F89 G98 H98 I95 J95 K99 
15 0 15 ..BBBK...HJK.AAHJKF.GCCCF.GIDD.EEI.. A97 B99 C89 E99 F91 G99 H98 I95 J95 K99 
15 0 15 ..BBBK...HJKFAAHJKF.GCCC..GIDD.EEI.. A97 B99 C89 E99 F92 G99 H98 I95 J95 K99 
15 0 15 ..BBBKF..HJKFAAHJK..GCCC..GIDD.EEI.. A97 B99 C89 E99 F93 G99 H98 I95 J95 K99 
15 0 15 F.BBBKF..HJKAA.HJK..GCCC..GIDDEE.I.. A96 B99 C89 F94 G99 H98 I95 J95 K99 
15 0 15 ..BBBK...HJK.AAHJKF.GCCCF.GIDDEE.I.. A97 B99 C89 F91 G99 H98 I95 J95 K99 
15 0 15 ..BBBK...HJKFAAHJKF.GCCC..GIDDEE.I.. A97 B99 C89 F92 G99 H98 I95 J95 K99 
15 0 15 ..BBBKF..HJKFAAHJK..GCCC..GIDDEE.I.. A97 B99 C89 F93 G99 H98 I95 J95 K99 
15 0 15 F.BBBKF..HJKAA.HJK...CCC..GIDDEEGI.. A96 B99 C89 F94 H98 I95 J95 K99 
15 0 15 ..BBBK...HJK.AAHJKF..CCCF.GIDDEEGI.. A97 B99 C89 F91 H98 I95 J95 K99 
15 0 15 ..BBBK...HJKFAAHJKF..CCC..GIDDEEGI.. A97 B99 C89 F92 H98 I95 J95 K99 
15 0 15 ..BBBKF..HJKFAAHJK...CCC..GIDDEEGI.. A97 B99 C89 F93 H98 I95 J95 K99 
15 0 15 F.BBBKF..HJK.AAHJK..CCC...GIDDEEGI.. A97 B99 C90 F94 H98 I95 J95 K99 
15 0 15 F.BBBKF..HJK.AAHJK.CCC....GIDDEEGI.. A97 B99 C91 F94 H98 I95 J95 K99 
15 0 15 F.BBBKF...JK.AAHJKCCCH....GIDDEEGI.. A97 B99 C92 F94 H97 I95 J95 K99 
15 0 15 F.BBBKF..HJKAA.HJKCCC.....GIDDEEGI.. A96 B99 C92 F94 H98 I95 J95 K99 
15 0 15 F.BBBKF..HJKAA.HJKCCCI....GIDDEEG... A96 B99 C92 F94 H98 I96 J95 K99 
15 0 15 F.BBBKF..H.K.AAHJKCCCIJ...GIDDEEG... A97 B99 C92 F94 H98 I96 J96 K99 
15 0 15 ..BBBKF..H.KFAAHJK.CCCJ...GIDDEEGI.. A97 B99 C91 F95 H98 I97 J96 K99 
15 0 15 F.BBBKF..H.K.AAHJKCCC.J...GIDDEEGI.. A97 B99 C92 F94 H98 I97 J96 K99 
15 0 15 F.BBBKF....K.AAHJKCCCHJ...GIDDEEGI.. A97 B99 C92 F94 H99 I97 J96 K99 
15 0 15 F.BBB.F....K.AAHJKCCCHJK..GIDDEEGI.. A97 B99 C92 F94 H99 I97 J96 
15 0 15 F..BBBF....K.AAHJKCCCHJK..GIDDEEGI.. A97 B98 C92 F94 H99 I97 J96 
15 0 15 ..BBBKF...JKFAAHJKCCCH....GIDDEEGI.. A97 B99 C92 F95 H99 I97 J97 K99 
15 0 15 F.BBB.F...JK.AAHJKCCCH.K..GIDDEEGI.. A97 B99 C92 F94 H99 I97 J97 
15 0 15 ...BBBF...JKFAAHJKCCCH.K..GIDDEEGI.. A97 B98 C92 F95 H99 I97 J97 
15 0 15 ..BBBKF..HJKFAAHJKCCC.....GIDDEEGI.. A97 B99 C92 F95 I97 J97 K99 
15 0 15 ..BBBKF..HJKFAAHJK..CCC...GIDDEEGI.. A97 B99 C94 F95 I97 J97 K99 
15 0 15 ..BBB....HJKFAAHJKF.CCCK..GIDDEEGI.. A97 B99 C94 F96 I97 J97 
15 0 15 ..BBBK...HJK.AAHJKF.CCC.F.GIDDEEGI.. A97 B99 C94 F97 I97 J97 K99 
15 0 15 ..BBBK...HJKAA.HJKF.CCC.F.GIDDEEGI.. A98 B99 C94 F97 I97 J97 K99 
15 0 15 ...BBB...H.KAA.HJKFCCCJKF.GIDDEEGI.. A98 C95 F97 I97 J96 
15 0 15 BBB......HJKAA.HJKFCCC.KF.GIDDEEGI.. A98 B97 C95 F97 I97 J97 
15 0 15 .BBB.....HJKAA.HJKFCCC.KF.GIDDEEGI.. A98 B98 C95 F97 I97 J97 
15 0 15 ..BBB....HJKAA.HJKFCCC.KF.GIDDEEGI.. A98 B99 C95 F97 I97 J97 
15 0 15 BBB......HJK.AAHJKFCCC.KF.GIDDEEGI.. A99 B97 C95 F97 I97 J97 
15 0 15 .BBB.....HJK.AAHJKFCCC.KF.GIDDEEGI.. A99 B98 C95 F97 I97 J97 
15 0 15 ..BBB....HJK.AAHJKFCCC.KF.GIDDEEGI.. A99 B99 C95 F97 I97 J97 
15 0 15 ...BBB...HJKFAAHJKFCCC.K..GIDDEEGI.. A99 C95 F98 I97 J97 
15 0 15 BBB...F..HJKFAAHJK.CCC.K..GIDDEEGI.. A99 B97 C95 F99 I97 J97 
15 0 15 .BBB..F..HJKFAAHJK.CCC.K..GIDDEEGI.. A99 B98 C95 F99 I97 J97 
15 0 15 ..BBB.F..HJKFAAHJK.CCC.K..GIDDEEGI.. A99 B99 C95 F99 I97 J97 
15 0 15 ...BBB...H.K.AAHJKFCCCJKF.GIDDEEGI.. A99 C95 F97 I97 J98 
15 0 15 ...BBB...H.KFAAHJKFCCCJK..GIDDEEGI.. A99 C95 F98 I97 J98 
15 0 15 BBB...F..H.KFAAHJK.CCCJK..GIDDEEGI.. A99 B97 C95 F99 I97 J98 
15 0 15 .BBB..F..H.KFAAHJK.CCCJK..GIDDEEGI.. A99 B98 C95 F99 I97 J98 
15 0 15 ..BBB.F..H.KFAAHJK.CCCJK..GIDDEEGI.. A99 B99 C95 F99 I97 J98 
15 0 15 ...BBBF....KFAAHJKCCCHJK..GIDDEEGI.. A99 C96 F99 H99 I97 J98 
15 0 15 BBB...F..H.KFAAHJKCCC.JK..GIDDEEGI.. A99 B97 C96 F99 I97 J98 
15 0 15 .BBB..F..H.KFAAHJKCCC.JK..GIDDEEGI.. A99 B98 C96 F99 I97 J98 
15 0 15 ..BBB.F..H.KFAAHJKCCC.JK..GIDDEEGI.. A99 B99 C96 F99 I97 J98 
15 0 15 BBB...F..H.KFAAHJKCCCIJK..GIDDEEG... A99 B97 C96 F99 I98 J98 
15 0 15 .BBB..F..H.KFAAHJKCCCIJK..GIDDEEG... A99 B98 C96 F99 I98 J98 
15 0 15 ..BBB.F..H.KFAAHJKCCCIJK..GIDDEEG... A99 B99 C96 F99 I98 J98 
15 0 15 BBB...F..HJKFAAHJKCCCI.K..GIDDEEG... A99 B97 C96 F99 I98 J99 
15 0 15 .BBB..F..HJKFAAHJKCCCI.K..GIDDEEG... A99 B98 C96 F99 I98 J99 
15 0 15 ..BBB.F..HJKFAAHJKCCCI.K..GIDDEEG... A99 B99 C96 F99 I98 J99 
15 0 15 FBBB..F..HJK.AAHJKCCCI.K..GIDDEEG... A99 B98 C96 I98 J99 
15 0 15 F.BBB.F..HJK.AAHJKCCCI.K..GIDDEEG... A99 B99 C96 I98 J99 
15 0 15 F..BBBF...JK.AAHJKCCCH.K..GIDDEEGI.. A99 C96 H99 I99 J99 
15 0 15 ...BBBF..HJKFAAHJKCCC..K..GIDDEEGI.. A99 C96 F99 I99 J99 
15 0 15 FBBB..F..HJK.AAHJKCCC..K..GIDDEEGI.. A99 B98 C96 I99 J99 
15 0 15 F.BBB.F..HJK.AAHJKCCC..K..GIDDEEGI.. A99 B99 C96 I99 J99 
15 0 15 ...BBB...HJK.AAHJKF.CCCKF.GIDDEEGI.. A99 C98 F97 I99 J99 
15 0 15 ...BBB...HJKFAAHJKF.CCCK..GIDDEEGI.. A99 C98 F98 I99 J99 
15 0 15 ...BBBF..HJKFAAHJK..CCCK..GIDDEEGI.. A99 C98 F99 I99 J99 
15 0 15 FBBB..F..HJK.AAHJK..CCCK..GIDDEEGI.. A99 B98 C98 I99 J99 
15 0 15 F.BBB.F..HJK.AAHJK..CCCK..GIDDEEGI.. A99 B99 C98 I99 J99 
15 0 15 FBBB..F..HJKAA.HJK..CCCK..GIDDEEGI.. B98 C98 I99 J99 
15 0 15 F.BBB.F..HJKAA.HJK..CCCK..GIDDEEGI.. B99 C98 I99 J99 
15 0 15 F..BBBF..HJK.AAHJK.CCC.K..GIDDEEGI.. A99 C99 I99 J99 
15 0 15 FBBB..F..HJKAA.HJK.CCC.K..GIDDEEGI.. B98 C99 I99 J99 
15 0 15 F.BBB.F..HJKAA.HJK.CCC.K..GIDDEEGI.. B99 C99 I99 J99 
15 0 15 F..BBBF..H.K.AAHJK.CCCJK..GIDDEEGI.. A99 C99 I99 
15 0 15 FBBB..F..H.KAA.HJK.CCCJK..GIDDEEGI.. B98 C99 I99 
15 0 15 F.BBB.F..H.KAA.HJK.CCCJK..GIDDEEGI.. B99 C99 I99 
15 0 15 F..BBBF..HJKAA.HJKCCC..K..GIDDEEGI.. I99 J99 
15 0 15 F..BBBF....KAA.HJKCCCHJK..GIDDEEGI.. H99 I99 
15 0 15 F..BBBF..H.K.AAHJKCCC.JK..GIDDEEGI.. A99 I99 
15 0 15 FBBB..F..H.KAA.HJKCCC.JK..GIDDEEGI.. B98 I99 
15 0 15 F.BBB.F..H.KAA.HJKCCC.JK..GIDDEEGI.. B99 I99 
15 0 15 F..BBBF..HJKAA.HJKCCCI.K..GIDDEEG... J99 
15 0 15 F..BBBF..H.K.AAHJKCCCIJK..GIDDEEG... A99 
15 0 15 FBBB..F..H.KAA.HJKCCCIJK..GIDDEEG... B98 
15 0 15 F.BBB.F..H.KAA.HJKCCCIJK..GIDDEEG... B99 
15 0 15 BBB..K...HJKAA.HJKF.CCC.F.GIDDEEGI.. A98 B97 C94 F97 I97 J97 K99 
15 0 15 BBB......HJK.AAHJKF.CCCKF.GIDDEEGI.. A97 B97 C94 F97 I97 J97 
15 0 15 BBB..K...H.KAA.HJKFCCCJ.F.GIDDEEGI.. A98 B97 C93 F97 H98 I97 J94 K99 
15 0 15 BBB..K...HJKAA.HJKFCCC..F.GIDDEEGI.. A98 B97 C93 F97 H98 I97 J95 K99 
15 0 15 .BBB.K...HJKAA.HJKFCCC..F.GIDDEEGI.. A98 B96 C93 F97 H98 I97 J95 K99 
15 0 15 .BBB.K...H.KAA.HJKFCCCJ.F.GIDDEEGI.. A98 B96 C93 F97 H98 I97 J94 K99 
15 0 15 .BBB.K...HJKAA.HJKF..CCCF.GIDDEEGI.. A98 B96 C91 F97 H98 I97 J95 K99 
15 0 15 .BBBJK...HJKAAGH.KF.GCCCF..IDDEE.I.. A98 B96 C91 F97 G98 H98 I97 J96 K99 
15 0 15 .BBBJK..GHJKAAGH.KF..CCCF..IDDEE.I.. A98 B96 C91 F97 G97 H98 I97 J96 K99 
15 0 15 .BBBJK..GHJKAAGH.KFCCC..F..IDDEE.I.. A98 B96 C89 F97 G97 H98 I97 J96 K99 
15 0 15 .BBBJK..GHJKAAGH.KFCCC..F..IDD.EEI.. A98 B96 C89 E99 F97 G97 H98 I97 J96 K99 
15 0 15 .BBBJK..GHJKAAGH.K.CCC..F..IDDFEEI.. A98 B96 C89 E99 F96 G97 H98 I97 J96 K99 
15 0 15 .BBBJK..GHJKAAGH.K..CCC.F..IDDFEEI.. A98 B96 C88 E99 F96 G97 H98 I97 J96 K99 
15 0 15 .BBBJ...GHJKAAGH.K..CCCKF..IDDFEEI.. A98 B96 C88 E99 F96 G97 H98 I97 J96 K98 
15 0 15 .BBBJ...GHJKAAGH.KF.CCCKF..IDD.EEI.. A98 B96 C88 E99 F95 G97 H98 I97 J96 K98 
15 0 15 .BBBJ...GHJKAAGH.KF.CCCKF..IDDEE.I.. A98 B96 C88 E98 F95 G97 H98 I97 J96 K98 
15 0 15 .BBBJ...GHJKAAGH.KCCC..KF..IDDFEEI.. A98 B96 C86 E99 F96 G97 H98 I97 J96 K98 
15 0 15 .BBBJ...GHJKAAGH.KCCCI.KF..IDDFEE... A98 B96 C86 E99 F96 G97 H98 I96 J96 K98 
15 0 15 .BBBJ...GHJKAAGH.KCCCI.KF..IDDF...EE A98 B96 C86 E96 F96 G97 H98 I96 J96 K98 
15 0 15 .BBBJ...GHJKAAGH.KCCC..KF..IDDF..IEE A98 B96 C86 E96 F96 G97 H98 I95 J96 K98 
15 0 15 .BBBJ...GHJKAAGH.K..CCCKF..IDDF..IEE A98 B96 C84 E96 F96 G97 H98 I95 J96 K98 
15 0 15 .BBBJ...GHJKAAGH.KF.CCCKF..IDD...IEE A98 B96 C84 E96 F95 G97 H98 I95 J96 K98 
15 0 15 .BBBJ...GHJKAAGH.KFCCC.KF..IDD...IEE A98 B96 C83 E96 F95 G97 H98 I95 J96 K98 
15 0 15 .BBBJK..GHJKAAGH.KFCCC..F..IDD...IEE A98 B96 C83 E96 F95 G97 H98 I95 J96 K97 
15 0 15 .BBBJK..GHJKAAGH.K.CCC..F..IDDF..IEE A98 B96 C83 E96 F94 G97 H98 I95 J96 K97 
15 0 15 .BBBJK..GHJKAAGH.KF.CCC.F..IDD...IEE A98 B96 C84 E96 F95 G97 H98 I95 J96 K97 
15 0 15 .BBBJK..GHJKAAGH.K..CCC.F..IDDF..IEE A98 B96 C84 E96 F96 G97 H98 I95 J96 K97 
15 0 15 .BBBJ...GHJKAAGH.K.CCC.KF..IDDF..IEE A98 B96 C85 E96 F96 G97 H98 I95 J96 K98 
15 0 15 .BBBJ...G.JKAAGH.KCCCH.KF..IDDF..IEE A98 B96 C86 E96 F96 G97 H97 I95 J96 K98 
15 0 15 .BBBJK..G.JKAAGH.KCCCH..F..IDDF..IEE A98 B96 C86 E96 F96 G97 H97 I95 J96 K97 
15 0 15 .BBBJK..GHJKAAGH.KCCC...F..IDDF..IEE A98 B96 C86 E96 F96 G97 H98 I95 J96 K97 
15 0 15 .BBBJK..GHJKAAGH.KCCCI..F..IDDF...EE A98 B96 C86 E96 F96 G97 H98 I96 J96 K97 
15 0 15 .BBBJK..GHJKAAGH.KCCCI..F..IDDF.EE.. A98 B96 C86 E94 F96 G97 H98 I96 J96 K97 
15 0 15 .BBBJK..GHJKAAGH.KCCCI..F..IDDF..EE. A98 B96 C86 E95 F96 G97 H98 I96 J96 K97 
15 0 15 .BBBJ...GHJKAAGH.KCCCI.KF..IDDF..EE. A98 B96 C86 E97 F96 G97 H98 I96 J96 K98 
15 0 15 .BBBJ...GHJKAAGH.KCCCI.KF..IDDF.EE.. A98 B96 C86 E98 F96 G97 H98 I96 J96 K98 
