10 0 10 HIBBCCHI.DD.HAAKL.FFFKL...J.LM..JGGM 
5 0 5 HIBBCCHI.DD.HAA.L.FFFKL...JKLM..JGGM K99 
5 0 5 HIBBCCHI.DD.HAA.L.FFFKLM..JKLM..JGG. K99 M99 
5 0 5 HIBBCCHI.DD.HAA.L.FFFKLM..JKLM..J.GG G99 K99 M99 
5 0 5 HIBBCCHI.DD.HAA.L.FFF.LM..JKLM..JKGG G99 K98 M99 
5 0 5 HIBBCCHI.DD.HAA.L..FFFLM..JKLM..JKGG F99 G99 K98 M99 
5 0 5 HIBBCCHI.DD.H.AAL..FFFLM..JKLM..JKGG A99 F99 G99 K98 M99 
5 0 5 .IBBCC.I.DD...AAL.HFFFLMH.JKLMH.JKGG A99 F99 G99 H97 K98 M99 
5 0 5 .IBBCC.I.DD.AA..L.HFFFLMH.JKLMH.JKGG A97 F99 G99 H97 K98 M99 
5 0 5 .IBBCC.I..DDAA..L.HFFFLMH.JKLMH.JKGG A97 D99 F99 G99 H97 K98 M99 
5 0 5 .IBBCC.I..DD.AA.L.HFFFLMH.JKLMH.JKGG A96 D99 F99 G99 H97 K98 M99 
5 0 5 .IBBCCHI..DDHAA.L.HFFFLM..JKLM..JKGG A96 D99 F99 G99 H95 K98 M99 
5 0 5 .IBBCCHI..DDH.AAL.HFFFLM..JKLM..JKGG A95 D99 F99 G99 H95 K98 M99 
5 0 5 .IBBCC.I..DDH.AAL.HFFFLMH.JKLM..JKGG A95 D99 F99 G99 H94 K98 M99 
5 0 5 .IBBCC.IDD..H.AAL.HFFFLMH.JKLM..JKGG A95 D97 F99 G99 H94 K98 M99 
5 0 5 .IBBCC.IDDL.H.AAL.HFFFLMH.JK.M..JKGG A95 D97 F99 G99 H94 K98 L99 M99 
5 0 5 .IBBCC.IDDL...AAL.HFFFLMH.JK.MH.JKGG A95 D97 F99 G99 H93 K98 L99 M99 
5 0 5 .IBBCC.IDDL.AA..L.HFFFLMH.JK.MH.JKGG A93 D97 F99 G99 H93 K98 L99 M99 
5 0 5 .IBBCC.IDDL..AA.L.HFFFLMH.JK.MH.JKGG A94 D97 F99 G99 H93 K98 L99 M99 
5 0 5 HIBBCCHIDDL.HAA.L..FFFLM..JK.M..JKGG A94 D97 F99 G99 H90 K98 L99 M99 
5 0 5 HIBBCCHIDDL.HAA.L.FFF.LM..JK.M..JKGG A94 D97 F98 G99 H90 K98 L99 M99 
5 0 5 HIBBCCHIDDL.HAA.L.FFFKLM..JK.M..J.GG A94 D97 F98 G99 H90 K97 L99 M99 
5 0 5 HIBBCCHIDDL.HAA.L.FFFKLM..JK.M..JGG. A94 D97 F98 G98 H90 K97 L99 M99 
5 0 5 HIBBCCHIDDL.HAA.L.FFFKL...JK.M..JGGM A94 D97 F98 G98 H90 K97 L99 M98 
5 0 5 HIBBCCHIDDL.H.AAL.FFFKL...JK.M..JGGM A93 D97 F98 G98 H90 K97 L99 M98 
5 0 5 HIBBCCHIDD..H.AAL.FFFKL...JKLM..JGGM A93 D97 F98 G98 H90 K97 L98 M98 
5 0 5 HIBBCCHIDD..H.AAL.FFFKLM..JKLM..JGG. A93 D97 F98 G98 H90 K97 L98 M97 
5 0 5 HIBBCCHIDD..H.AAL.FFFKLM..JKLM..J.GG A93 D97 F98 G97 H90 K97 L98 M97 
5 0 5 HIBBCCHIDD..H.AAL.FFF.LM..JKLM..JKGG A93 D97 F98 G97 H90 K96 L98 M97 
5 0 5 HIBBCCHI..DDH.AAL.FFF.LM..JKLM..JKGG A93 D95 F98 G97 H90 K96 L98 M97 
5 0 5 H.BBCCHI..DDHIAAL.FFF.LM..JKLM..JKGG A93 D95 F98 G97 H90 I99 K96 L98 M97 
5 0 5 H.BBCCHI..DDHIAAL.FFFKLM..JKLM..J.GG A93 D95 F98 G97 H90 I99 K95 L98 M97 
5 0 5 H.BBCCHI..DDHIAAL.FFFKLM..JKLM..JGG. A93 D95 F98 G96 H90 I99 K95 L98 M97 
5 0 5 H.BBCCHI..DDHIAAL.FFFKL...JKLM..JGGM A93 D95 F98 G96 H90 I99 K95 L98 M96 
5 0 5 H.BBCCHI.DD.HIAAL.FFFKL...JKLM..JGGM A93 D94 F98 G96 H90 I99 K95 L98 M96 
5 0 5 HBB.CCHI.DD.HIAAL.FFFKL...JKLM..JGGM A93 B99 D94 F98 G96 H90 I99 K95 L98 M96 
5 0 5 HBB.CCHI.DD.HIAAL.FFFKLM..JKLM..JGG. A93 B99 D94 F98 G96 H90 I99 K95 L98 M95 
5 0 5 HBB.CCHI.DD.HIAAL.FFFKLM..JKLM..J.GG A93 B99 D94 F98 G95 H90 I99 K95 L98 M95 
5 0 5 HBB.CCHI.DD.HIAAL.FFF.LM..JKLM..JKGG A93 B99 D94 F98 G95 H90 I99 K94 L98 M95 
5 0 5 HBB.CCHI.DD.HIAAL..FFFLM..JKLM..JKGG A93 B99 D94 F97 G95 H90 I99 K94 L98 M95 
5 0 5 .BB.CC.I.DD..IAAL.HFFFLMH.JKLMH.JKGG A93 B99 D94 F97 G95 H87 I99 K94 L98 M95 
5 0 5 .BB.CC.I..DD.IAAL.HFFFLMH.JKLMH.JKGG A93 B99 D93 F97 G95 H87 I99 K94 L98 M95 
5 0 5 .BB.CCHI..DDHIAAL.HFFFLM..JKLM..JKGG A93 B99 D93 F97 G95 H85 I99 K94 L98 M95 
5 0 5 .BB.CCHIDD..HIAAL.HFFFLM..JKLM..JKGG A93 B99 D91 F97 G95 H85 I99 K94 L98 M95 
5 0 5 .BB.CC.IDD..HIAAL.HFFFLMH.JKLM..JKGG A93 B99 D91 F97 G95 H84 I99 K94 L98 M95 
5 0 5 .BB.CC.IDDL.HIAAL.HFFFLMH.JK.M..JKGG A93 B99 D91 F97 G95 H84 I99 K94 L97 M95 
5 0 5 .BB.CC.IDDL..IAAL.HFFFLMH.JK.MH.JKGG A93 B99 D91 F97 G95 H83 I99 K94 L97 M95 
5 0 5 .BBCC..IDDL..IAAL.HFFFLMH.JK.MH.JKGG A93 B99 C99 D91 F97 G95 H83 I99 K94 L97 M95 
5 0 5 .BBCCM.IDDLM.IAAL.HFFFL.H.JK..H.JKGG A93 B99 C99 D91 F97 G95 H83 I99 K94 L97 M92 
5 0 5 .BBCCM.IDD.M.IAAL.HFFFL.H.JKL.H.JKGG A93 B99 C99 D91 F97 G95 H83 I99 K94 L96 M92 
5 0 5 HBBCCMHIDD.MHIAAL..FFFL...JKL...JKGG A93 B99 C99 D91 F97 G95 H80 I99 K94 L96 M92 
5 0 5 HBBCCMHIDD.MHIAAL.FFF.L...JKL...JKGG A93 B99 C99 D91 F96 G95 H80 I99 K94 L96 M92 
5 0 5 HBBCCMHIDD.MHIAAL.FFFKL...JKL...J.GG A93 B99 C99 D91 F96 G95 H80 I99 K93 L96 M92 
5 0 5 HBBCCMHIDD.MHIAAL.FFFKL...JKL...JGG. A93 B99 C99 D91 F96 G94 H80 I99 K93 L96 M92 
5 0 5 HBBCCMHIDDLMHIAAL.FFFKL...JK....JGG. A93 B99 C99 D91 F96 G94 H80 I99 K93 L95 M92 
5 0 5 HBBCC.HIDDL.HIAAL.FFFKL...JK.M..JGGM A93 B99 C99 D91 F96 G94 H80 I99 K93 L95 M88 
5 0 5 HBB.CCHIDDL.HIAAL.FFFKL...JK.M..JGGM A93 B99 C98 D91 F96 G94 H80 I99 K93 L95 M88 
5 0 5 HBB.CCHIDDL.HIAAL.FFFKLM..JK.M..JGG. A93 B99 C98 D91 F96 G94 H80 I99 K93 L95 M87 
5 0 5 HBB.CCHIDDL.HIAAL.FFFKLM..JK.M..J.GG A93 B99 C98 D91 F96 G93 H80 I99 K93 L95 M87 
5 0 5 HBB.CCHIDDL.HIAAL.FFF.LM..JK.M..JKGG A93 B99 C98 D91 F96 G93 H80 I99 K92 L95 M87 
5 0 5 HBBCC.HIDDL.HIAAL.FFF.LM..JK.M..JKGG A93 B99 C97 D91 F96 G93 H80 I99 K92 L95 M87 
5 0 5 H.BBCCHIDDL.HIAAL.FFF.LM..JK.M..JKGG A93 B98 C98 D91 F96 G93 H80 I99 K92 L95 M87 
5 0 5 H.BBCCHIDDL.HIAAL..FFFLM..JK.M..JKGG A93 B98 C98 D91 F95 G93 H80 I99 K92 L95 M87 
5 0 5 H.BBCCHIDD..HIAAL..FFFLM..JKLM..JKGG A93 B98 C98 D91 F95 G93 H80 I99 K92 L94 M87 
5 0 5 ..BBCC.IDD...IAAL.HFFFLMH.JKLMH.JKGG A93 B98 C98 D91 F95 G93 H77 I99 K92 L94 M87 
5 0 5 BB..CC.IDD...IAAL.HFFFLMH.JKLMH.JKGG A93 B96 C98 D91 F95 G93 H77 I99 K92 L94 M87 
5 0 5 BBCC...IDD...IAAL.HFFFLMH.JKLMH.JKGG A93 B96 C96 D91 F95 G93 H77 I99 K92 L94 M87 
5 0 5 BBCC.M.IDD.M.IAAL.HFFFL.H.JKL.H.JKGG A93 B96 C96 D91 F95 G93 H77 I99 K92 L94 M84 
5 0 5 BBCC.MHIDD.MHIAAL.HFFFL...JKL...JKGG A93 B96 C96 D91 F95 G93 H75 I99 K92 L94 M84 
5 0 5 BBCCLMHIDDLMHIAAL.HFFF....JK....JKGG A93 B96 C96 D91 F95 G93 H75 I99 K92 L92 M84 
5 0 5 BBCCLMHIDDLMHIAAL.H..FFF..JK....JKGG A93 B96 C96 D91 F93 G93 H75 I99 K92 L92 M84 
10 0 10 HBBCC.HDD..MH.AALMFFFKL..IJKL..IJ.GG A71 B95 C95 D64 F78 G89 H34 I84 J92 K87 L78 M45 
10 0 10 HBBCC.HDD...H.AALMFFFKLM.IJKL..IJGG. A71 B95 C95 D64 F78 G88 H34 I84 J92 K87 L78 M44 
10 0 10 HBBCC.HDD..MH.AALMFFFKL..IJKL..IJGG. A71 B95 C95 D64 F78 G88 H34 I84 J92 K87 L78 M45 
10 0 10 HBBCC.H..DD.H.AALMFFFKLM.IJKL..IJGG. A71 B95 C95 D66 F78 G88 H34 I84 J92 K87 L78 M44 
10 0 10 HBBCC.H..DDMH.AALMFFFKL..IJKL..IJGG. A71 B95 C95 D66 F78 G88 H34 I84 J92 K87 L78 M45 
10 0 10 HBBCC.H..DD.H.AALMFFFKLM.IJKL..IJ.GG A71 B95 C95 D66 F78 G89 H34 I84 J92 K87 L78 M44 
10 0 10 HBBCC.H..DDMH.AALMFFFKL..IJKL..IJ.GG A71 B95 C95 D66 F78 G89 H34 I84 J92 K87 L78 M45 
10 0 10 HBBCC.H..DD.H.AALMFFF.LM.IJKL..IJKGG A71 B95 C95 D66 F78 G89 H34 I84 J92 K88 L78 M44 
10 0 10 HBBCC.H..DDMH.AALMFFF.L..IJKL..IJKGG A71 B95 C95 D66 F78 G89 H34 I84 J92 K88 L78 M45 
10 0 10 HBBCC.H..DD.H.AALM.FFFLM.IJKL..IJKGG A71 B95 C95 D66 F79 G89 H34 I84 J92 K88 L78 M44 
10 0 10 HBBCC.H..DDMH.AALM.FFFL..IJKL..IJKGG A71 B95 C95 D66 F79 G89 H34 I84 J92 K88 L78 M45 
10 0 10 .BBCC.H..DD.H.AALMHFFFLM.IJKL..IJKGG A71 B95 C95 D66 F79 G89 H35 I84 J92 K88 L78 M44 
10 0 10 .BBCC.H..DDMH.AALMHFFFL..IJKL..IJKGG A71 B95 C95 D66 F79 G89 H35 I84 J92 K88 L78 M45 
10 0 10 .BBCC.HDD...HAA.LMHFFFLM.IJKL..IJKGG A70 B95 C95 D68 F79 G89 H35 I84 J92 K88 L78 M44 
10 0 10 .BBCC.HDD..MHAA.LMHFFFL..IJKL..IJKGG A70 B95 C95 D68 F79 G89 H35 I84 J92 K88 L78 M45 
10 0 10 .BBCC.HDD.L.H.AALMHFFFLM.IJK...IJKGG A71 B95 C95 D68 F79 G89 H35 I84 J92 K88 L77 M44 
10 0 10 .BBCC.HDD.LMH.AALMHFFFL..IJK...IJKGG A71 B95 C95 D68 F79 G89 H35 I84 J92 K88 L77 M45 
10 0 10 .BBCC..DD...H.AALMHFFFLMHIJKL..IJKGG A71 B95 C95 D68 F79 G89 H34 I84 J92 K88 L78 M44 
10 0 10 .BBCC..DD..MH.AALMHFFFL.HIJKL..IJKGG A71 B95 C95 D68 F79 G89 H34 I84 J92 K88 L78 M45 
10 0 10 .BBCC...DD..H.AALMHFFFLMHIJKL..IJKGG A71 B95 C95 D65 F79 G89 H32 I84 J92 K88 L78 M44 
10 0 10 .BBCC...DD.MH.AALMHFFFL.HIJKL..IJKGG A71 B95 C95 D65 F79 G89 H32 I84 J92 K88 L78 M45 
10 0 10 .BB.CC.DD.LMH.AALMHFFFL.HIJK...IJKGG A69 B95 C94 D66 F79 G89 H32 I84 J92 K88 L77 M41 
10 0 10 .BB.CC.DD.L.H.AALMHFFFLMHIJK...IJKGG A69 B95 C94 D66 F79 G89 H32 I84 J92 K88 L77 M42 
10 0 10 .BBCC.DD..LMH.AALMHFFFL.HIJK...IJKGG A69 B95 C95 D65 F79 G89 H32 I84 J92 K88 L77 M41 
10 0 10 .BBCC.DD..L.H.AALMHFFFLMHIJK...IJKGG A69 B95 C95 D65 F79 G89 H32 I84 J92 K88 L77 M42 
10 0 10 .BBCC...DDLMH.AALMHFFFL.HIJK...IJKGG A69 B95 C95 D65 F79 G89 H32 I84 J92 K88 L77 M41 
10 0 10 .BBCC...DDL.H.AALMHFFFLMHIJK...IJKGG A69 B95 C95 D65 F79 G89 H32 I84 J92 K88 L77 M42 
10 0 10 HBBCC.HDD.LMH.AALM.FFFL..IJK...IJKGG A69 B95 C95 D66 F79 G89 H30 I84 J92 K88 L77 M41 
10 0 10 HBBCC.HDD.L.H.AALM.FFFLM.IJK...IJKGG A69 B95 C95 D66 F79 G89 H30 I84 J92 K88 L77 M42 
10 0 10 .BB.CC.DD.LM..AALMHFFFL.HIJK..HIJKGG A69 B95 C94 D66 F79 G89 H31 I84 J92 K88 L77 M41 
10 0 10 .BB.CC.DD.L...AALMHFFFLMHIJK..HIJKGG A69 B95 C94 D66 F79 G89 H31 I84 J92 K88 L77 M42 
10 0 10 .BB.CCDD..LM..AALMHFFFL.HIJK..HIJKGG A69 B95 C94 D65 F79 G89 H31 I84 J92 K88 L77 M41 
10 0 10 .BB.CCDD..L...AALMHFFFLMHIJK..HIJKGG A69 B95 C94 D65 F79 G89 H31 I84 J92 K88 L77 M42 
10 0 10 .BB.CCDD..LM.AA.LMHFFFL.HIJK..HIJKGG A68 B95 C94 D65 F79 G89 H31 I84 J92 K88 L77 M41 
10 0 10 .BB.CCDD..L..AA.LMHFFFLMHIJK..HIJKGG A68 B95 C94 D65 F79 G89 H31 I84 J92 K88 L77 M42 
10 0 10 .BB.CCDD...M.AA.LMHFFFL.HIJKL.HIJKGG A68 B95 C94 D65 F79 G89 H31 I84 J92 K88 L76 M41 
10 0 10 .BB.CCDD.....AA.LMHFFFLMHIJKL.HIJKGG A68 B95 C94 D65 F79 G89 H31 I84 J92 K88 L76 M42 
10 0 10 BB..CC.DD..M.AA.LMHFFFL.HIJKL.HIJKGG A68 B94 C94 D64 F79 G89 H31 I84 J92 K88 L76 M41 
10 0 10 BB..CC.DD....AA.LMHFFFLMHIJKL.HIJKGG A68 B94 C94 D64 F79 G89 H31 I84 J92 K88 L76 M42 
10 0 10 ..BBCC.DD..M.AA.LMHFFFL.HIJKL.HIJKGG A68 B94 C94 D64 F79 G89 H31 I84 J92 K88 L76 M41 
10 0 10 ..BBCC.DD....AA.LMHFFFLMHIJKL.HIJKGG A68 B94 C94 D64 F79 G89 H31 I84 J92 K88 L76 M42 
10 0 10 .BB.CC..DD.M.AA.LMHFFFL.HIJKL.HIJKGG A68 B95 C94 D63 F79 G89 H31 I84 J92 K88 L76 M41 
10 0 10 .BB.CC..DD...AA.LMHFFFLMHIJKL.HIJKGG A68 B95 C94 D63 F79 G89 H31 I84 J92 K88 L76 M42 
10 0 10 .BB.CC...DDM.AA.LMHFFFL.HIJKL.HIJKGG A68 B95 C94 D62 F79 G89 H31 I84 J92 K88 L76 M41 
10 0 10 .BB.CC...DD..AA.LMHFFFLMHIJKL.HIJKGG A68 B95 C94 D62 F79 G89 H31 I84 J92 K88 L76 M42 
10 0 10 .BB.CC....DD.AA.LMHFFFLMHIJKL.HIJKGG A68 B95 C94 D61 F79 G89 H31 I84 J92 K88 L76 M42 
10 0 10 .BB.CC.DD..MAA..LMHFFFL.HIJKL.HIJKGG A67 B95 C94 D64 F79 G89 H31 I84 J92 K88 L76 M41 
10 0 10 .BB.CC.DD...AA..LMHFFFLMHIJKL.HIJKGG A67 B95 C94 D64 F79 G89 H31 I84 J92 K88 L76 M42 
10 0 10 .BB.CC.DD..M..AALMHFFFL.HIJKL.HIJKGG A67 B95 C94 D64 F79 G89 H31 I84 J92 K88 L76 M41 
10 0 10 .BB.CC.DD.....AALMHFFFLMHIJKL.HIJKGG A67 B95 C94 D64 F79 G89 H31 I84 J92 K88 L76 M42 
10 0 10 .BB.CC.DD.LM.AA.LMHFFFL.HIJK..HIJKGG A68 B95 C94 D64 F79 G89 H31 I84 J92 K88 L75 M41 
10 0 10 .BB.CC.DD.L..AA.LMHFFFLMHIJK..HIJKGG A68 B95 C94 D64 F79 G89 H31 I84 J92 K88 L75 M42 
10 0 10 .BB.CC.DD..MHAA.LMHFFFL.HIJKL..IJKGG A68 B95 C94 D64 F79 G89 H30 I84 J92 K88 L76 M41 
10 0 10 .BB.CC.DD...HAA.LMHFFFLMHIJKL..IJKGG A68 B95 C94 D64 F79 G89 H30 I84 J92 K88 L76 M42 
10 0 10 .BB.CCHDD..MHAA.LMHFFFL..IJKL..IJKGG A68 B95 C94 D64 F79 G89 H29 I84 J92 K88 L76 M41 
10 0 10 .BB.CCHDD...HAA.LMHFFFLM.IJKL..IJKGG A68 B95 C94 D64 F79 G89 H29 I84 J92 K88 L76 M42 
10 0 10 H.BBCCHDD..MHAA.LM.FFFL..IJKL..IJKGG A68 B94 C94 D64 F79 G89 H28 I84 J92 K88 L76 M41 
10 0 10 H.BBCCHDD...HAA.LM.FFFLM.IJKL..IJKGG A68 B94 C94 D64 F79 G89 H28 I84 J92 K88 L76 M42 
10 0 10 HBB.CCH.DD.MHAA.LM.FFFL..IJKL..IJKGG A68 B95 C94 D63 F79 G89 H28 I84 J92 K88 L76 M41 
10 0 10 HBB.CCH.DD..HAA.LM.FFFLM.IJKL..IJKGG A68 B95 C94 D63 F79 G89 H28 I84 J92 K88 L76 M42 
10 0 10 HBB.CCH..DDMHAA.LM.FFFL..IJKL..IJKGG A68 B95 C94 D62 F79 G89 H28 I84 J92 K88 L76 M41 
10 0 10 HBB.CCH..DD.HAA.LM.FFFLM.IJKL..IJKGG A68 B95 C94 D62 F79 G89 H28 I84 J92 K88 L76 M42 
10 0 10 HBB.CCHDD..MH.AALM.FFFL..IJKL..IJKGG A67 B95 C94 D64 F79 G89 H28 I84 J92 K88 L76 M41 
10 0 10 HBB.CCHDD...H.AALM.FFFLM.IJKL..IJKGG A67 B95 C94 D64 F79 G89 H28 I84 J92 K88 L76 M42 
10 0 10 HBB.CCHDD.LMHAA.LM.FFFL..IJK...IJKGG A68 B95 C94 D64 F79 G89 H28 I84 J92 K88 L75 M41 
10 0 10 HBB.CCHDD.L.HAA.LM.FFFLM.IJK...IJKGG A68 B95 C94 D64 F79 G89 H28 I84 J92 K88 L75 M42 
10 0 10 H.BBCCHDD..MHAA.LMFFF.L..IJKL..IJKGG A68 B94 C94 D64 F78 G89 H28 I84 J92 K88 L76 M41 
10 0 10 H.BBCCHDD...HAA.LMFFF.LM.IJKL..IJKGG A68 B94 C94 D64 F78 G89 H28 I84 J92 K88 L76 M42 
10 0 10 HBB.CCH.DD.MHAA.LMFFF.L..IJKL..IJKGG A68 B95 C94 D63 F78 G89 H28 I84 J92 K88 L76 M41 
10 0 10 HBB.CCH.DD..HAA.LMFFF.LM.IJKL..IJKGG A68 B95 C94 D63 F78 G89 H28 I84 J92 K88 L76 M42 
10 0 10 HBB.CCH..DDMHAA.LMFFF.L..IJKL..IJKGG A68 B95 C94 D62 F78 G89 H28 I84 J92 K88 L76 M41 
10 0 10 HBB.CCH..DD.HAA.LMFFF.LM.IJKL..IJKGG A68 B95 C94 D62 F78 G89 H28 I84 J92 K88 L76 M42 
10 0 10 HBB.CCHDD..MH.AALMFFF.L..IJKL..IJKGG A67 B95 C94 D64 F78 G89 H28 I84 J92 K88 L76 M41 
10 0 10 HBB.CCHDD...H.AALMFFF.LM.IJKL..IJKGG A67 B95 C94 D64 F78 G89 H28 I84 J92 K88 L76 M42 
10 0 10 HBB.CCHDD.LMHAA.LMFFF.L..IJK...IJKGG A68 B95 C94 D64 F78 G89 H28 I84 J92 K88 L75 M41 
10 0 10 HBB.CCHDD.L.HAA.LMFFF.LM.IJK...IJKGG A68 B95 C94 D64 F78 G89 H28 I84 J92 K88 L75 M42 
10 0 10 HBB.CCHDD..MHAA.LMFFFKL..IJKL..IJ.GG A68 B95 C94 D64 F78 G89 H28 I84 J92 K87 L76 M41 
10 0 10 HBB.CCHDD...HAA.LMFFFKLM.IJKL..IJ.GG A68 B95 C94 D64 F78 G89 H28 I84 J92 K87 L76 M42 
10 0 10 HBBKCCHDDK.MH.AALMFFF.L..IJ.L..IJ.GG A67 B95 C94 D64 F78 G89 H28 I84 J92 K84 L76 M41 
10 0 10 HBBKCCHDDK..H.AALMFFF.LM.IJ.L..IJ.GG A67 B95 C94 D64 F78 G89 H28 I84 J92 K84 L76 M42 
10 0 10 HBBKCCHDDKLMHAA.LMFFF.L..IJ....IJ.GG A68 B95 C94 D64 F78 G89 H28 I84 J92 K84 L75 M41 
10 0 10 HBBKCCHDDKL.HAA.LMFFF.LM.IJ....IJ.GG A68 B95 C94 D64 F78 G89 H28 I84 J92 K84 L75 M42 
10 0 10 HBBKCCHDDK.MHAA.LM.FFFL..IJ.L..IJ.GG A68 B95 C94 D64 F77 G89 H28 I84 J92 K84 L76 M41 
10 0 10 HBBKCCHDDK..HAA.LM.FFFLM.IJ.L..IJ.GG A68 B95 C94 D64 F77 G89 H28 I84 J92 K84 L76 M42 
10 0 10 HBB.CCHDDK..HAAKL..FFFLM.IJ.LM.IJ.GG A68 B95 C94 D64 F77 G89 H28 I84 J92 K83 L76 M43 
10 0 10 H.BBCCHDDK..HAAKL..FFFLM.IJ.LM.IJ.GG A68 B94 C94 D64 F77 G89 H28 I84 J92 K83 L76 M43 
10 0 10 H.BBCCHDDK..HAAKL..FFFLM.IJ.LM.IJGG. A68 B94 C94 D64 F77 G88 H28 I84 J92 K83 L76 M43 
10 0 10 H.BBCCHDDK..HAAKL..FFFL..IJ.LM.IJGGM A68 B94 C94 D64 F77 G88 H28 I84 J92 K83 L76 M42 
10 0 10 H.BBCCHDDKL.HAAKL..FFFL..IJ..M.IJGGM A68 B94 C94 D64 F77 G88 H28 I84 J92 K83 L75 M42 
10 0 10 ..BBCC.DDKL..AAKL.HFFFL.HIJ..MHIJGGM A68 B94 C94 D64 F77 G88 H25 I84 J92 K83 L75 M42 
10 0 10 ..BBCC.DDKL..AAKL.HFFFLMHIJ..MHIJGG. A68 B94 C94 D64 F77 G88 H25 I84 J92 K83 L75 M41 
10 0 10 ..BBCC.DDKL..AAKL.HFFFLMHIJ..MHIJ.GG A68 B94 C94 D64 F77 G87 H25 I84 J92 K83 L75 M41 
10 0 10 ..BBCCHDDKL.HAAKL.HFFFLM.IJ..M.IJ.GG A68 B94 C94 D64 F77 G87 H23 I84 J92 K83 L75 M41 
10 0 10 ..BBCC.DDKL.HAAKL.HFFFLMHIJ..M.IJ.GG A68 B94 C94 D64 F77 G87 H24 I84 J92 K83 L75 M41 
10 0 10 ..BBCCDD.KL.HAAKL.HFFFLMHIJ..M.IJ.GG A68 B94 C94 D63 F77 G87 H24 I84 J92 K83 L75 M41 
10 0 10 ..BBCCDD.KL.HAAKL.HFFFLMHIJ..M.IJGG. A68 B94 C94 D63 F77 G86 H24 I84 J92 K83 L75 M41 
10 0 10 ..BBCCDD.KL.HAAKL.HFFFL.HIJ..M.IJGGM A68 B94 C94 D63 F77 G86 H24 I84 J92 K83 L75 M40 
10 0 10 ..BBCCDD.K..HAAKL.HFFFL.HIJ.LM.IJGGM A68 B94 C94 D63 F77 G86 H24 I84 J92 K83 L74 M40 
10 0 10 ..BBCCDD.K...AAKL.HFFFL.HIJ.LMHIJGGM A68 B94 C94 D63 F77 G86 H23 I84 J92 K83 L74 M40 
10 0 10 ..BBCCDD.K...AAKL.HFFFLMHIJ.LMHIJGG. A68 B94 C94 D63 F77 G86 H23 I84 J92 K83 L74 M39 
10 0 10 ..BBCCDD.K...AAKL.HFFFLMHIJ.LMHIJ.GG A68 B94 C94 D63 F77 G85 H23 I84 J92 K83 L74 M39 
10 0 10 ..BBCCDD.K..AA.KL.HFFFLMHIJ.LMHIJ.GG A67 B94 C94 D63 F77 G85 H23 I84 J92 K83 L74 M39 
10 0 10 ..BBCCDD.KL.AA.KL.HFFFLMHIJ..MHIJ.GG A67 B94 C94 D63 F77 G85 H23 I84 J92 K83 L73 M39 
10 0 10 ..BBCCDD.KL.AA.KL.HFFFLMHIJ..MHIJGG. A67 B94 C94 D63 F77 G84 H23 I84 J92 K83 L73 M39 
10 0 10 ..BBCCDD.KL.AA.KL.HFFFL.HIJ..MHIJGGM A67 B94 C94 D63 F77 G84 H23 I84 J92 K83 L73 M38 
10 0 10 ..BBCC.DDK..AA.KL.HFFFLMHIJ.LMHIJ.GG A67 B94 C94 D62 F77 G85 H23 I84 J92 K83 L74 M39 
10 0 10 ..BBCC.DDK..AA.KL.HFFFLMHIJ.LMHIJGG. A67 B94 C94 D62 F77 G84 H23 I84 J92 K83 L74 M39 
10 0 10 ..BBCC.DDK..AA.KL.HFFFL.HIJ.LMHIJGGM A67 B94 C94 D62 F77 G84 H23 I84 J92 K83 L74 M38 
10 0 10 ..BBCCDD.K..AA.KL.HFFFLMHIJ.LMHIJGG. A67 B94 C94 D63 F77 G86 H23 I84 J92 K83 L74 M39 
10 0 10 ..BBCCDD.K..AA.KL.HFFFL.HIJ.LMHIJGGM A67 B94 C94 D63 F77 G86 H23 I84 J92 K83 L74 M40 
10 0 10 ..BBCCDD.K..HAAKL.HFFFLMHIJ.LM.IJGG. A68 B94 C94 D63 F77 G86 H24 I84 J92 K83 L74 M41 
10 0 10 ..BBCCDD.K..HAAKL.HFFFLMHIJ.LM.IJ.GG A68 B94 C94 D63 F77 G87 H24 I84 J92 K83 L74 M41 
10 0 10 ..BBCC.DDKL.AA.KL.HFFFLMHIJ..MHIJ.GG A67 B94 C94 D64 F77 G87 H25 I84 J92 K83 L75 M41 
10 0 10 ..BBCCDD.KL..AAKL.HFFFLMHIJ..MHIJ.GG A68 B94 C94 D63 F77 G87 H25 I84 J92 K83 L75 M41 
10 0 10 ..BBCCHDDKL.HAAKL.HFFFLM.IJ..M.IJGG. A68 B94 C94 D64 F77 G88 H23 I84 J92 K83 L75 M41 
10 0 10 ..BBCC.DDKL.HAAKL.HFFFLMHIJ..M.IJGG. A68 B94 C94 D64 F77 G88 H24 I84 J92 K83 L75 M41 
10 0 10 ..BBCC.DDKL.AA.KL.HFFFLMHIJ..MHIJGG. A67 B94 C94 D64 F77 G88 H25 I84 J92 K83 L75 M41 
10 0 10 ..BBCCDD.KL..AAKL.HFFFLMHIJ..MHIJGG. A68 B94 C94 D63 F77 G88 H25 I84 J92 K83 L75 M41 
10 0 10 ..BBCC.DDKL.AA.KL.HFFFL.HIJ..MHIJGGM A67 B94 C94 D64 F77 G88 H25 I84 J92 K83 L75 M42 
10 0 10 ..BBCCDD.KL..AAKL.HFFFL.HIJ..MHIJGGM A68 B94 C94 D63 F77 G88 H25 I84 J92 K83 L75 M42 
